abiturient_id	add_time	id	name	true	ex	point	eduform_id	fintype_id
202105562	2021-07-16	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	70,60,67	1	1
202105562	2021-07-16	17	Техносферная безопасность	0	Математика,Информатика и ИКТ,Русский язык	70,60,67	1	2
202105562	2021-07-16	36	Системы управления летательными аппаратами	0	Математика,Информатика и ИКТ,Русский язык	70,60,67	1	1
202102901	2021-07-16	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	82,78,94	1	1
202102901	2021-07-16	22	Управление в технических системах	0	Математика,Физика,Русский язык	82,78,94	1	1
202102901	2021-07-16	8	Лазерная техника и лазерные технологии	0	Математика,Физика,Русский язык	82,78,94	1	1
202105891	2021-07-16	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	39,40,61	1	1
202105891	2021-07-16	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	39,40,61	1	2
202104599	2021-07-16	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	76,73,88	1	1
202104599	2021-07-16	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	76,73,88	1	1
202104599	2021-07-16	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	76,73,88	1	1
