abiturient_id,status,add_time,id,name,true,ex,point,eduform_id,fintype_id
202100408,1,2021-06-21,21,"Стандартизация и метрология",1,"Математика,Физика,Русский язык","82,64,59",1,1
202100408,1,2021-06-21,22,"Управление в технических системах",0,"Математика,Физика,Русский язык","82,64,59",1,1
202100160,1,2021-07-01,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","39,64,88",1,1
202100160,1,2021-07-01,10,"Энергетическое машиностроение",0,"Математика,Физика,Русский язык","39,64,88",1,1
202100160,1,2021-07-01,19,"Баллистика и гидроаэродинамика",1,"Математика,Физика,Русский язык","39,64,88",1,1
202100102,0,2021-06-29,12,"Технологические машины и оборудование",0,"Математика,Физика,Русский язык","50,58,59",1,1
202100102,0,2021-06-29,37,"Специальные организационно-технические системы",0,"Математика,Физика,Русский язык","50,58,59",1,1
202100705,1,2021-07-03,37,"Специальные организационно-технические системы",1,"Математика,Физика,Русский язык","68,58,73",1,1
202100705,1,2021-07-03,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","68,58,73",1,1
202100705,1,2021-07-03,19,"Баллистика и гидроаэродинамика",0,"Математика,Физика,Русский язык","68,58,73",1,1
202100705,1,2021-07-03,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","68,58,73",1,1
202100705,1,2021-07-03,10,"Энергетическое машиностроение",0,"Математика,Физика,Русский язык","68,58,73",1,1
202101234,0,2021-07-02,19,"Баллистика и гидроаэродинамика",0,"Математика,Физика,Русский язык","50,49,67",1,1
202101234,0,2021-07-02,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","50,49,67",1,1
202101234,0,2021-07-02,12,"Технологические машины и оборудование",0,"Математика,Физика,Русский язык","50,49,67",1,1
202101234,0,2021-07-02,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","50,49,67",1,1
202101234,0,2021-07-02,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","50,49,67",1,1
202100946,0,2021-06-28,15,"Конструкторско-технологическое обеспечение машиностроительных производств",0,"Математика,Физика,Русский язык","50,52,56",1,1
202100946,0,2021-06-28,11,Машиностроение,0,"Математика,Физика,Русский язык","50,52,56",1,1
